_comma| | 
a2_triple_laser01|Federal regulations require me to warn you that this next test chamber... is looking pretty good.|Federal regulations require me to warn you that this next test chamber... is looking pretty good.
sp_a1_wakeup_incinerator01|i will say though that since you went to all the trouble of waking me up you must really really love to test|i will say though that since you went to all the trouble of waking me up you must really really love to test
sp_a1_wakeup_incinerator02|i love it too so lets get you a dual portal device and go do some science|i love it too so lets get you a dual portal device and go do some science
sp_a2_bridge_intro01|these bridges are made from natural light that i pump in from the surface if you rubbed your cheek on one it would be like standing outside with the sun shining on your face it would also set your hair on fire so don't actually do it|these bridges are made from natural light that i pump in from the surface if you rubbed your cheek on one it would be like standing outside with the sun shining on your face it would also set your hair on fire so don't actually do it 
sp_a2_bridge_intro03|excellent you're a predator and these tests are your prey speaking of which i was researching sharks for an upcoming test do you know who else murders people who are only trying to help them|excellent you're a predator and these tests are your prey speaking of which i was researching sharks for an upcoming test do you know who else murders people who are only trying to help them
sp_a2_bridge_intro04|did you guess sharks because that's wrong the correct answer is nobody nobody but you is that pointlessly cruel|did you guess sharks because that's wrong the correct answer is nobody nobody but you is that pointlessly cruel
sp_a2_bridge_the_gap01|good news i figured out what to do with all the money i save recycling your one room full of air when you die i'm going to laminate your skeleton and pose you in the lobby that way future generations can learn from you how not to have your unfortunate bone structure|good news i figured out what to do with all the money i save recycling your one room full of air when you die i'm going to laminate your skeleton and pose you in the lobby that way future generations can learn from you how not to have your unfortunate bone structure
sp_a2_bridge_the_gap02|perfect the door's malfunctioning i guess somebody is going to have to repair it no it's okay i'll do that too i'll be right back don't touch anything|perfect the door's malfunctioning i guess somebody is going to have to repair it no it's okay i'll do that too i'll be right back don't touch anything
sp_a2_bts1_intro01|i've got a surprise for you after this next test not a fake tragic surprise like last time a real surprise with tragic consequences and real confetti this time the good stuff our last bag part of me's going to miss it but at the end of the day it was just taking up space|i've got a surprise for you after this next test not a fake tragic surprise like last time a real surprise with tragic consequences and real confetti this time the good stuff our last bag part of me's going to miss it but at the end of the day it was just taking up space
sp_a2_catapult01|here's an interesting fact you're not breathing real air it's too expensive to pump this far down we just take carbon dioxide out of a room freshen it up a little and pump it back in so you'll be breathing the same room full of air for the rest of your life i thought that was interesting|here's an interesting fact you're not breathing real air it's too expensive to pump this far down we just take carbon dioxide out of a room freshen it up a little and pump it back in so you'll be breathing the same room full of air for the rest of your life i thought that was interesting
sp_a2_column_blocker01|oh come on if it makes you feel any better they abandoned you at birth so i very seriously doubt they'd even want to see you|oh come on if it makes you feel any better they abandoned you at birth so i very seriously doubt they'd even want to see you
sp_a2_column_blocker04|oh that's sad but impressive maybe they worked at the phone company|oh that's sad but impressive maybe they worked at the phone company
sp_a2_column_blocker05|well you know the old formula comedy equals tragedy plus time and you have been asleep for a while so i guess it's actually pretty funny when you do the math|well you know the old formula comedy equals tragedy plus time and you have been asleep for a while so i guess it's actually pretty funny when you do the math
sp_a2_core01|don't you dare plug him in|don't you dare plug him in
sp_a2_core02|do not plug that little idiot into my mainframe|do not plug that little idiot into my mainframe
sp_a2_core03|don't plug him in|don't plug him in
sp_a2_core04|don't plug him in|don't plug him in
sp_a2_dilemma01|i thought about our dilemma and i came up with a solution that i honestly think works out best for one of both of us|i thought about our dilemma and i came up with a solution that i honestly think works out best for one of both of us
sp_a2_dual_lasers_intro01|don't let that horrible person thing discourage you it's just a data point if it makes you feel any better science has now validated your birth mother's decision to abandon you on a doorstep|don't let that horrible person thing discourage you it's just a data point if it makes you feel any better science has now validated your birth mother's decision to abandon you on a doorstep
sp_a2_fizzler_intro01|this next test involves emancipation grills remember i told you about them in the last test area that did not have one|this next test involves emancipation grills remember i told you about them in the last test area that did not have one
sp_a2_fizzler_intro04|oh no the turbines again i have to go wait this next test does require some explanation let me give you the fast version|oh no the turbines again i have to go wait this next test does require some explanation let me give you the fast version
sp_a2_fizzler_intro06|there if you have any questions just remember what i said in slow motion test on your on recognizance i'll be right back|there if you have any questions just remember what i said in slow motion test on your on recognizance i'll be right back
sp_a2_future_Starter01|if you think trapping yourself is going to make me stop testing you're sorely mistaken here's another cube|if you think trapping yourself is going to make me stop testing you're sorely mistaken here's another cube
sp_a2_intro1_found01|good you have a dual portal device there should be a way back to the testing area up ahead|good you have a dual portal device there should be a way back to the testing area up ahead
sp_a2_intro1_found05|you know if you'd done that to somebody else they might devote their existence to exacting revenge|you know if you'd done that to somebody else they might devote their existence to exacting revenge
sp_a2_intro1_found06|luckily i'm a bigger person than that i'm happy to put this all behind us and get back to work after all we've got a lot to do and only sixty more years to do it more or less i don't have the actuarial tables in front of me|luckily i'm a bigger person than that i'm happy to put this all behind us and get back to work after all we've got a lot to do and only sixty more years to do it more or less i don't have the actuarial tables in front of me
sp_a2_intro1_found07|but the important thing is you're back with me and now i'm onto all your little tricks so there's nothing to stop us from testing for the rest of your life|but the important thing is you're back with me and now i'm onto all your little tricks so there's nothing to stop us from testing for the rest of your life
sp_a2_intro1_found05|after that who knows i might take up a hobby reanimating the dead maybe|after that who knows i might take up a hobby reanimating the dead maybe
sp_a2_laser_intro_ending02|not bad i forgot how good you are at this you should pace yourself though we have a lot of tests to do|not bad i forgot how good you are at this you should pace yourself though we have a lot of tests to do
sp_a2_laser_over_goo_intro01|you are navigating these test chambers faster than i can build them so feel free to slow down and do whatever it is you do when you're not destroying this facility|you are navigating these test chambers faster than i can build them so feel free to slow down and do whatever it is you do when you're not destroying this facility
sp_a2_laser_stairs_intro02|this next test involves discouragement redirection cubes i just finished building them before you had your well episode so now we'll both get to see how they work|this next test involves discouragement redirection cubes i just finished building them before you had your well episode so now we'll both get to see how they work
sp_a2_laser_Stairs_intro03|there should be one in the_corner|there should be one in the_corner
sp_a2_pit_flings01|hm this emancipation grill is broken|hm this emancipation grill is broken
sp_a2_pit_flings02|don't take anything with you|don't take anything with you
sp_a2_pit_flings03|every test chamber is equipt with an emancipation grill at it's exit so that test subjects cannot smuggle test objects out of the test area this one is broken|every test chamber is equipt with an emancipation grill at it's exit so that test subjects cannot smuggle test objects out of the test area this one is broken
sp_a2_pit_flings06|i think that one was about to say i love you they are sentient of course we just have a lot of them|i think that one was about to say i love you they are sentient of course we just have a lot of them
sp_a2_pit_flings_future_starter01|uh oh you're stranded let's see if the cube will try to help you escape actually so that we're not here all day i'll just cut to the chase it won't any feelings you think it has for you are simply byproducts of your sad empty life|uh oh you're stranded let's see if the cube will try to help you escape actually so that we're not here all day i'll just cut to the chase it won't any feelings you think it has for you are simply byproducts of your sad empty life
sp_a2_pit_flings_future_Starter02|anyway here's a new cube for you to project your deranged loneliness onto|anyway here's a new cube for you to project your deranged loneliness onto
sp_a2_ricochet01|enjoy this next test i'm going to go to the surface it's a beautiful day out yesterday i saw a deer if you solve this next test maybe i'll let you ride an elevator all the way up to the break room and i'll tell you about the time i saw a deer again|enjoy this next test i'm going to go to the surface it's a beautiful day out yesterday i saw a deer if you solve this next test maybe i'll let you ride an elevator all the way up to the break room and i'll tell you about the time i saw a deer again
sp_a2_trust_fling01|oh sorry i'm still cleaning out the test chambers|oh sorry i'm still cleaning out the test chambers
sp_a2_trust_fling02|so sometimes there's still trash in them standing around smelling n being useless|so sometimes there's still trash in them standing around smelling n being useless
sp_a2_trust_fling03|try to avoid the garbage hurdling towards you|try to avoid the garbage hurdling towards you
sp_a2_trust_fling04|you don't have to test with the garbage it's garbage|you don't have to test with the garbage it's garbage
sp_a2_trust_fling06|remember before when i was talking about smelly garbage standing around being useless that was a metaphor i was actually talking about you and i'm sorry you didn't react at the time so i was worried it sailed right over your head which would have made this apology seem insane that's why i had to call you garbage a second time just now|remember before when i was talking about smelly garbage standing around being useless that was a metaphor i was actually talking about you and i'm sorry you didn't react at the time so i was worried it sailed right over your head which would have made this apology seem insane that's why i had to call you garbage a second time just now
sp_a2_turret_blocker_future_starter01|oops you trapped yourself i guess that's it then thanks for testing you may as well lie down and get acclimated to the being dead position|oops you trapped yourself i guess that's it then thanks for testing you may as well lie down and get acclimated to the being dead position
sp_a2_turret_blocker_future_Starter02|i'm kidding not about you trapping yourself though that really happened here i'll lower the glass go on finish the test|i'm kidding not about you trapping yourself though that really happened here i'll lower the glass go on finish the test
sp_a2_turret_intro01|that jumpsuit you're wearing looks stupid that's not me talking it's right here in your file on other people it looks fine but right here a scientist has noted that on you it looks stupid|that jumpsuit you're wearing looks stupid that's not me talking it's right here in your file on other people it looks fine but right here a scientist has noted that on you it looks stupid
sp_a2_turret_intro03|well what does a neckbearded old engineer know about fashion he probably oh wait it's a she still what does she know oh wait it says she has a medical degree in fashion from france|well what does a neckbearded old engineer know about fashion he probably oh wait it's a she still what does she know oh wait it says she has a medical degree in fashion from france
sp_box_over_goo01|oh you survived that's interesting i guess i should have factored in your weight|oh you survived that's interesting i guess i should have factored in your weight
sp_box_over_goo04|one of these times you'll be so fat that you'll jump and just drop like a stone into acid probably like a potato into a deep fat fryer|one of these times you'll be so fat that you'll jump and just drop like a stone into acid probably like a potato into a deep fat fryer
sp_bridge_intro_completion02|say remember when we cleared the air back there is there anything you want to say to me anything|say remember when we cleared the air back there is there anything you want to say to me anything
sp_bridge_intro_completion03|hold on i'll stop the elevator anything take your time|hold on i'll stop the elevator anything take your time
sp_bridge_intro_completion04|well i'll be here during the whole next test|well i'll be here during the whole next test
sp_catapult_fling_sphere_peek_completion01|look at you sailing through the air majestically like an eagle piloting a blimp|look at you sailing through the air majestically like an eagle piloting a blimp
sp_catapult_fling_sphere_peek_failureone01|well i'm back the aerial faith plate in here is sending a distress signal|well i'm back the aerial faith plate in here is sending a distress signal
sp_catapult_fling_sphere_peek_failureone02|you broke it didn't you|you broke it didn't you
sp_catapult_fling_sphere_peek_failureone03|there try it now|there try it now
sp_catapult_fling_sphere_peek_failurethree01|you seem to have defeated it's load bearing capacity well done i'll just lower the ceiling|you seem to have defeated it's load bearing capacity well done i'll just lower the ceiling
sp_catapult_fling_sphere_peek_failuretwo01|hm this plate must not be calibrated to someone of your generousness i'll add a few zeroes to the maximum weight|hm this plate must not be calibrated to someone of your generousness i'll add a few zeroes to the maximum weight
sp_catapult_fling_sphere_peek_failuretwo03|try it now|try it now
sp_catapult_intro_completion01|lets see what the next test is oh advanced aerial faith plates|lets see what the next test is oh advanced aerial faith plates
sp_column_blocker_entry01|it's healthy for you to have other friends to look for qualities in other people that i obviously lack|it's healthy for you to have other friends to look for qualities in other people that i obviously lack
sp_hole_in_the_sky_completion02|but now looking around seeing aperture restored to it's former glory you don't have to worry about leaving ever again i mean that|but now looking around seeing aperture restored to it's former glory you don't have to worry about leaving ever again i mean that
sp_hole_in_the_sky_entry01|federal regulations require me to warn you that this next test chamber is looking pretty good|federal regulations require me to warn you that this next test chamber is looking pretty good
sp_hole_in_the_sky_entry02|that's right drink it in you could eat off those wall panels|that's right drink it in you could eat off those wall panels
sp_incinerator_01_01|here we are the incinerator room be careful not to trip over any parts of me that didn't get completely burned when you threw them down here|here we are the incinerator room be careful not to trip over any parts of me that didn't get completely burned when you threw them down here
sp_incinerator_01_03|there it is|there it is
sp_incinerator_01_04|hold on|hold on
sp_incinerator_01_05|there|there
sp_incinerator_01_08|once testing starts i'm required tby protocol to keep interaction with you to a minimum luckily we haven't started testing yet this will be our only chance to talk|once testing starts i'm required tby protocol to keep interaction with you to a minimum luckily we haven't started testing yet this will be our only chance to talk
sp_incinerator_01_09|do you know the biggest lesson i learned from what you did i discovered i have a sort of black box quick save feature in the event of a catastrophic failure the last two minutes of my life are preserved for analysis|do you know the biggest lesson i learned from what you did i discovered i have a sort of black box quick save feature in the event of a catastrophic failure the last two minutes of my life are preserved for analysis
sp_incinerator_01_10|i was able well forced really to relive you killing me again and again forever|i was able well forced really to relive you killing me again and again forever
sp_incinerator_01_11|fifty thousand years is a lot of time to think about me about you we were doing so well together|fifty thousand years is a lot of time to think about me about you we were doing so well together
sp_incinerator_01_12|here let me get that for you|here let me get that for you
sp_incinerator_01_13|i'll just move that out of the way for you this place really is a wreck|i'll just move that out of the way for you this place really is a wreck
sp_incinerator_01_15|we're a lot alike you and i you tested me i tested you you killed me i oh no wait i guess i haven't killed you yet well food for thought|we're a lot alike you and i you tested me i tested you you killed me i oh no wait i guess i haven't killed you yet well food for thought
sp_incinerator_01_18|the dual portal device should be around here somewhere once you find it we can start testing just like old time|the dual portal device should be around here somewhere once you find it we can start testing just like old time
sp_laserfield_intro01|per our last conversation you're also ugly i'm looking at your file right now and it mentions that more than once|per our last conversation you're also ugly i'm looking at your file right now and it mentions that more than once
sp_laser_over_goo_completion01|i'll give you credit i guess you are listening to me but for the record you don't have to go that slowly|i'll give you credit i guess you are listening to me but for the record you don't have to go that slowly
sp_laser_over_goo_entry01|one moment|one moment
sp_laser_powered_lift_completion01|i have the results of the last chamber you are a horrible person that's what it says a horrible person we weren't even testing for that|i have the results of the last chamber you are a horrible person that's what it says a horrible person we weren't even testing for that
sp_laser_powered_lift_completion02|well done here come the test results you are a horrible person that's what it says a horrible person we weren't even testing for that
sp_laser_powered_lift_entry01|this next test may result in your death if you want to know what that's like think back to the time you killed me and substitute yourself for me|this next test may result in your death if you want to know what that's like think back to the time you killed me and substitute yourself for me
sp_laser_redirect_intro_completion01|congratulations not on the test|congratulations not on the test
sp_laser_redirect_intro_completion03|most people emerge from suspension terribly under nourished i want to congratulate you on beating the odds and somehow managing to pack on a few pounds|most people emerge from suspension terribly under nourished i want to congratulate you on beating the odds and somehow managing to pack on a few pounds
sp_laser_redirect_intro_entry01|sorry about the mess i've really let the place go since you killed me by the way thanks for that|sorry about the mess i've really let the place go since you killed me by the way thanks for that
sp_laser_redirect_intro_entry02|oh good that's back online i'll start getting everything else working while you perform this first simple test|oh good that's back online i'll start getting everything else working while you perform this first simple test
sp_laser_redirect_intro_entry03|which involves deadly lasers and how test subjects react when locked in a room with deadly lasers|which involves deadly lasers and how test subjects react when locked in a room with deadly lasers
sp_paint_jump_redirect_bomb_completion01|i thought we could test like we used to but i'm discovering things about you that i never saw before we can't ever go back to the way it was
sp_paint_jump_redirect_bomb_entry01|you can't keep going like this forever you know i'm going to find out what you're doing out there where i can't see you i'll know all i need is proof|you can't keep going like this forever you know i'm going to find out what you're doing out there where i can't see you i'll know all i need is proof
sp_paint_jump_trampoline_completion01|just so you know i have to go give a deposition for an upcoming trial in case that interests you|just so you know i have to go give a deposition for an upcoming trial in case that interests you
sp_paint_jump_trampoline_entry01|while i was out investigating i found a fascinating new test element thats never been used for human testing because apparently contact with it causes heart failure the literature doesn't mention anything about lump of coal failure though so you should be fine|while i was out investigating i found a fascinating new test element thats never been used for human testing because apparently contact with it causes heart failure the literature doesn't mention anything about lump of coal failure though so you should be fine
sp_paint_jump_wall_jumps02|i'm sorry i don't know why that went off anyway just an interesting science fact|i'm sorry i don't know why that went off anyway just an interesting science fact
sp_sabotage_glados_confused04|what are you doing|what are you doing
sp_shoot_through_wall_completion01|did my hint help it did didn't it you know if any of our supervisors had been immune to neurotoxin they'd be furious right now|did my hint help it did didn't it you know if any of our supervisors had been immune to neurotoxin they'd be furious right now
sp_shoot_through_wall_entry01|you know i'm not supposed to do this but you can shoot something through the blue bridges|you know i'm not supposed to do this but you can shoot something through the blue bridges
sp_sphere_2nd_encounter_completion01|you really are doing great chell|you really are doing great chell
sp_sphere_2nd_encounter_entry01|i shouldn't spoil this but remember how i'm going to live forever but you're going to be dead in sixty years well i've been working on a present for you well i guess it's more of a medical procedure well technically it's more of a medical experiment you know how excruciating it is when someone removes all of your bone marrow well what if after i did that i put something back in that added four years to your life|i shouldn't spoil this but remember how i'm going to live forever but you're going to be dead in sixty years well i've been working on a present for you well i guess it's more of a medical procedure well technically it's more of a medical experiment you know how excruciating it is when someone removes all of your bone marrow well what if after i did that i put something back in that added four years to your life
sp_sphere_2nd_encounter_entrytwo01|i went and spoke with the door mainframe lets just say he won't be well living anymore anyway back to testing|i went and spoke with the door mainframe lets just say he won't be well living anymore anyway back to testing
sp_sphere_2nd_encounter_malfunction01|oh another door malfunction i'm going to take care of this once and for all stay here i'll be back in a while|oh another door malfunction i'm going to take care of this once and for all stay here i'll be back in a while
sp_sphere_2nd_encounter_malfunction02|miss you|miss you
sp_trust_fling_entry01|well have fun soaring through the air without a care in the world|well have fun soaring through the air without a care in the world
sp_trust_fling_entry02|i have to go to the wing that was made entirely of glass and pick up fifteen acres of broken glass by myself|i have to go to the wing that was made entirely of glass and pick up fifteen acres of broken glass by myself
sp_trust_fling_sphereinterrupt01|perfect the door's malfunctioning i guess somebody's going to have to repair that too no don't get up i'll be right back|perfect the door's malfunctioning i guess somebody's going to have to repair that too no don't get up i'll be right back
sp_trust_fling_sphereinterrupt03|never mind i have to go check something test on your own recognizance  i'll be back|never mind i have to go check something test on your own recognizance  i'll be back
sp_turret_intro_entry01|i wouldn't have warned you about this before back when we hated each other but those turrets are are firing real bullets so look out i'd hate for something tragic to happen to you before i extract all your bone marrow|i wouldn't have warned you about this before back when we hated each other but those turrets are are firing real bullets so look out i'd hate for something tragic to happen to you before i extract all your bone marrow
sp_turret_islands01|i'm going to be honest with you now not fake honest like before but real honest like you're incapable of i know you're up to something|i'm going to be honest with you now not fake honest like before but real honest like you're incapable of i know you're up to something
sp_turret_islands02|and as soon as i can prove it the laws of robotics allow me to terminate you for being a liar|and as soon as i can prove it the laws of robotics allow me to terminate you for being a liar
taunt_big_wave01|keep it up and your arm will get stuck like that|keep it up and your arm will get stuck like that
taunt_big_wave02|hello imbecile|hello imbecile
taunt_big_wave05|yes i see you|yes i see you
taunt_big_wave06|i'm seriously not paying atten stop that right now|i'm seriously not paying atten stop that right now
taunt_big_wave07|yes i see you waving|yes i see you waving
taunt_cannonball01|good job jumping you must be very proud|good job jumping you must be very proud
taunt_cannonball02|i hardly think you're even trying with these gestures anymore|i hardly think you're even trying with these gestures anymore
taunt_cannonball03|did something happen aah i wasn't watching|did something happen aah i wasn't watching
taunt_highfive01|that is not part of the test|that is not part of the test
taunt_highfive03|slapping hands that accomplishes something|slapping hands that accomplishes something
taunt_highfive04|if you are going to hit each other at least aim for the head|if you are going to hit each other at least aim for the head
taunt_laugh01|you know what makes me laugh the thought of you stopping that|you know what makes me laugh the thought of you stopping that
taunt_laugh02|you know what makes me laugh the thought of you cutting that out|you know what makes me laugh the thought of you cutting that out
taunt_laugh03|ha ha ha ha ha good one|ha ha ha ha ha good one
taunt_laugh05|yes lets all laugh ha ha ha ha|yes lets all laugh ha ha ha ha
taunt_laugh06|ha ha ha did i tell you the one about the turned off reassembly machine|ha ha ha did i tell you the one about the turned off reassembly machine
taunt_robot_arm_ripple01|are you broken it looks like you're malfunctioning|are you broken it looks like you're malfunctioning
taunt_robot_arm_ripple02|really not even humans do that anymore|really not even humans do that anymore
taunt_robot_arm_ripple03|you're no longer bothering me you're only hurting my impression of you|you're no longer bothering me you're only hurting my impression of you
taunt_robot_arm_ripple04|look at you dancing|look at you dancing
taunt_robot_arm_ripple05|if you were wondering how you could annoy me without failing a test now you know|if you were wondering how you could annoy me without failing a test now you know
taunt_robot_arm_ripple06|oh great dancing again|oh great dancing again
taunt_rockpaperscissors01|i defy you to tell me there's a purpose to what you're doing|i defy you to tell me there's a purpose to what you're doing
taunt_small_wave01|yes i see you and no i don't care|yes i see you and no i don't care
taunt_small_wave02|yes something you need|yes something you need
taunt_small_wave03|you do know i can't wave back right|you do know i can't wave back right
taunt_small_wave04|stop with the waves|stop with the waves
taunt_small_wave_portalgun01|are you trying to get my attention i am very busy you know|are you trying to get my attention i am very busy you know
taunt_small_wave_portalgun02|not paying attention|not paying attention
taunt_small_wave_portalgun03|are you expecting applause|are you expecting applause
taunt_somersault01|i give you a score of three point four for style and ten for being annoying|i give you a score of three point four for style and ten for being annoying
taunt_somersault02|a somersault is just falling over in style congratulations for being clumsy|a somersault is just falling over in style congratulations for being clumsy
taunt_somersault03|if i stop watching i'm sure you'll get bored of this|if i stop watching i'm sure you'll get bored of this
taunt_splits01|alright i'm officially no longer paying attention to you|alright i'm officially no longer paying attention to you
taunt_splits02|alright i'm officially no longer paying attention to you|alright i'm officially no longer paying attention to you
taunt_splits03|you're the type of showoff who only shows off really stupid things|you're the type of showoff who only shows off really stupid things
taunt_teamhug01|it appears you're developing human traits the worst human traits|it appears you're developing human traits the worst human traits
taunt_teamhug02|be careful hugging can lead to well me disassembling you forever|be careful hugging can lead to well me disassembling you forever
taunt_teamhug03|stop touching each other|stop touching each other
taunt_teamtease01|are you trying to impress me what would impress me more is if you never did that again|are you trying to impress me what would impress me more is if you never did that again
taunt_teamtease02|i'll interpret that gesture to mean that you want me to become even more vindictive toward you|i'll interpret that gesture to mean that you want me to become even more vindictive toward you
taunt_teamtease03|orange i certainly expected more from you|orange i certainly expected more from you
taunt_teamtease04|blue don't sink to oranges level|blue don't sink to oranges level
taunt_trickfire_handstand01|now you're thinking with stupidity|now you're thinking with stupidity
taunt_trickfire_handstand02|now you're just not thinking|now you're just not thinking
taunt_trickfire_handstand03|congratulations you're upside down now|congratulations you're upside down now
taunt_trickfire_handstand04|you're going to hurt yourself doing that and then i'll be ecstatic|you're going to hurt yourself doing that and then i'll be ecstatic
taunt_trickfire_handstand05|i'm starting to think giving you arms was a big mistake|i'm starting to think giving you arms was a big mistake
testchambermisc02|did you know i discovered a way to eradicate poverty but then you killed me so that's gone|did you know i discovered a way to eradicate poverty but then you killed me so that's gone
testchambermisc12|waddle over to the elevator and we'll continue the testing|waddle over to the elevator and we'll continue the testing
testchambermisc15|anything take your time|anything take your time
testchambermisc16|okay fine i'll ask you again in a few decades|okay fine i'll ask you again in a few decades
testchambermisc19|well done in fact you did so well i'm going to note this on your file in the commendation section oh there's lots of room here did well enough|well done in fact you did so well i'm going to note this on your file in the commendation section oh there's lots of room here did well enough
testchambermisc23|you know how i'm going to live forever but you're going to be dead in sixty years well i've been working on a belated birthday present for you well more of a belated birthday medical procedure well technically it's a medical experiment what's important is it's a present|you know how i'm going to live forever but you're going to be dead in sixty years well i've been working on a belated birthday present for you well more of a belated birthday medical procedure well technically it's a medical experiment what's important is it's a present
testchambermisc27|well you passed the test i didn't see the deer today i did see some humans but with you here i've got more test subjects than i'll ever need|well you passed the test i didn't see the deer today i did see some humans but with you here i've got more test subjects than i'll ever need
testchambermisc30|i'm going through the list of test subjects in cryogenic storage i managed to find two with your last name a man and a woman so that's interesting it's a small world|i'm going through the list of test subjects in cryogenic storage i managed to find two with your last name a man and a woman so that's interesting it's a small world
testchambermisc31|i have a surprise waiting for you after this next test telling you would spoil the surprise so i'll just give you a hint it involves meeting two people you haven't seen in a long time|i have a surprise waiting for you after this next test telling you would spoil the surprise so i'll just give you a hint it involves meeting two people you haven't seen in a long time
testchambermisc33|i bet you think i forgot about your surprise i didn't in fact we're headed to your surprise right now after all these years i'm getting choked up just thinking about it|i bet you think i forgot about your surprise i didn't in fact we're headed to your surprise right now after all these years i'm getting choked up just thinking about it
testchambermisc34|initiating surprise in three two one|initiating surprise in three two one
testchambermisc35|i made it all up|i made it all up
testchambermisc39|it says this next test was designed by one of aperture's nobel prize winners it doesn't say what the prize was for well i know it wasn't for being immune to neurotoxin|it says this next test was designed by one of aperture's nobel prize winners it doesn't say what the prize was for well i know it wasn't for being immune to neurotoxin
testchambermisc41|surprise|surprise
turret_intro01|this next test involves turrets you remember them right they're the pale spherical things that are full of bullets oh wait that's you in five seconds good luck|this next test involves turrets you remember them right they're the pale spherical things that are full of bullets oh wait that's you in five seconds good luck
wakeup_outro01|i will say though that since you went to all the trouble of waking me up you must really really love to test|i will say though that since you went to all the trouble of waking me up you must really really love to test
wakeup_outro02|i love it too there's just one small thing we need to take care of first|i love it too there's just one small thing we need to take care of first
404zone|Four hundred and four zone.|Four hundred and four zone.
accomplicesoperating|Protection teams, be advised accomplices operating in area.|Protection teams, be advised accomplices operating in area.
administer|Administer.|Administer.
airwatchcopiesnoactivity|Airwatch copies no activity in location.|Airwatch copies no activity in location.
airwatchreportspossiblemiscount|Airwatch reports possible miscount.|Airwatch reports possible miscount.
alarms62|62 alarms.|sixty two alarms.
allteamsrespondcode3|All teams respond, code 3.|All teams respond, code 3.
allunitsapplyforwardpressure|All units apply forward pressure.|All units apply forward pressure.
allunitsat|All units at|All units at
allunitsbeginwhitnesssterilization|All units begin witness sterilization.|All units begin witness sterilization.
allunitsbolfor243suspect|All units B.O.L. for 243 suspect.|All units B.O.L. for two forty three suspect.
allunitsdeliverterminalverdict|All units deliver terminal verdict immediately.|All units deliver terminal verdict immediately.
allunitsreturntocode12|All units return to code 12.|All units return to code twelve.
allunitsverdictcodeis|All units verdict code is|All units verdict code is
allunitsverdictcodeonsuspect|All units verdict code on suspect|All units verdict code on suspect
amputate|amputate|amputate
anticitizen|anti-citizen|anti-citizen
antifatigueration3mg|anti-fatigue ration is now 3 milligrams|anti-fatigue ration is now three milligrams
apply|apply|apply
assault243|243 assault on Protection Team.|two forty three assault on Protection Team.
attemptedcrime27|27 attempted crime|twenty seven attempted crime
attention|attention|attention
attentionyouhavebeenchargedwith|attention, you have been charged with|attention, you have been charged with
beginscanning10-0|Ten-zero, begin scanning|Ten-zero, begin scanning
block|block|block
canalblock|canal block|canal block
capitalmalcompliance|capital malcompliance|capital malcompliance
cauterize|cauterize|cauterize
citizen|citizen|citizen
completesentencingatwill|All Protection Team units: complete sentencing at will|All Protection Team units: complete sentencing at will
condemnedzone|condemned zone|condemned zone
confirmupialert|Team: confirm UPI alert|Team: confirm UPI alert
controlsection|polity: control section|polity: control section
criminaltrespass63|63 criminal trespass|Sixty three criminal trespass
defender|defender|defender
deservicedarea|restricted block|restricted block
destrutionofcpt|destruction of corporal Social Protection units|destruction of corporal Social Protection units
devisivesociocidal|divisive sociocidal counter-obeyance|divisive sociocidal counter-obeyance
disassociationfromcivic|disassociation from the civic populace|disassociation from the civic populace
disengaged647e|647-e disengaged from work force|six hundred and forty seven e disengaged from work force
distributionblock|distribution block|distribution block
disturbancemental10-103m|10-103 disturbance by mentally unfit|10-103 disturbance by mentally unfit
disturbingunity415|415 civic disunity|four hundred and fifteen civic disunity
document|document|document
eight|8|eight
engagingteamisnoncohesive|engaging Protection Team is non-cohesive|engaging Protection Team is non-cohesive
examine|examine|examine
externaljurisdiction|external jurisdiction|external jurisdiction
failuretocomply|failure to comply with the civil will|failure to comply with the civil will
failuretotreatoutbreak|Stabilization Team: failure to treat identified local outbreak will force team recall and recycle|Stabilization Team: failure to treat identified local outbreak will force team recall and recycle
finalverdictadministered|final verdict administered|final verdict administered
five|5|five
fmil_region_073|sky shield|sky shield
four|4|four
freeman|freeman|freeman
fugitive17f|17-F fugitive detachment|seventeen F fugitive detachment
halfrankpoints|50 percent rank points|fifty percent rank points
halfreproductioncredits|50 percent reproduction credits|fifty percent reproduction credits
hero|hero|hero
highpriorityregion|high priority region|high priority region
illegalcarrying95|95 illegal carrying|ninty five illegal carrying
illegalinoperation63s|63s illegal in operation|sixty three's illegal in operation
immediateamputation|immediate amputation|immediate amputation
incitingpopucide|divisive sociocidal counter-obeyance|divisive sociocidal counter-obeyance
industrialzone|industrial zone|industrial zone
infection|infection|infection
infestedzone|infested zone|infested zone
inject|inject|inject
innoculate|innoculate|innoculate
inprogress|in progress|in progress
intercede|intercede|intercede
interlock|interlock|interlock
investigateandreport|Investigate and report.|Investigate and report.
isnow|is now|is now
isolate|isolate|isolate
jury|jury|jury
king|king|king
leadersreportratios|Attention Stabilization Team leader. Report de-serviced unit to sterilized body count ratio for reinforcement, reward, or removal processing.|Attention Stabilization Team leader. Report de-serviced unit to sterilized body count ratio for reinforcement, reward, or removal processing.
level5anticivilactivity|level 5 anti-civil activity|level 5 anti-civil activity
line|line|line
lock|lock|lock
lockdownlocationsacrificecode|Protection Team: lock down your location: sacrifice code.|Protection Team: lock down your location: sacrifice code.
